input,prompt,response
airplane|anteater|grenade,Answer using only one word - anteater or grenade and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|anvil|artichoke,Answer using only one word - anvil or artichoke and not airplane. Which is more similar in semantic meaning to airplane?,artichoke
airplane|anvil|bat,Answer using only one word - anvil or bat and not airplane. Which is more similar in semantic meaning to airplane?,bat
airplane|anvil|bell,Answer using only one word - anvil or bell and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|anvil|blueberry,Answer using only one word - anvil or blueberry and not airplane. Which is more similar in semantic meaning to airplane?,anvil
airplane|anvil|bucket,Answer using only one word - anvil or bucket and not airplane. Which is more similar in semantic meaning to airplane?,bucket
airplane|anvil|cannon,Answer using only one word - anvil or cannon and not airplane. Which is more similar in semantic meaning to airplane?,cannon
airplane|anvil|caterpillar,Answer using only one word - anvil or caterpillar and not airplane. Which is more similar in semantic meaning to airplane?,caterpillar
airplane|anvil|clarinet,Answer using only one word - anvil or clarinet and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|anvil|dragonfly,Answer using only one word - anvil or dragonfly and not airplane. Which is more similar in semantic meaning to airplane?,anvil
airplane|anvil|file,Answer using only one word - anvil or file and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|anvil|missile,Answer using only one word - anvil or missile and not airplane. Which is more similar in semantic meaning to airplane?,missile
airplane|apple|banjo,Answer using only one word - apple or banjo and not airplane. Which is more similar in semantic meaning to airplane?,banjo
airplane|apple|beet,Answer using only one word - apple or beet and not airplane. Which is more similar in semantic meaning to airplane?,beet
airplane|apple|blender,Answer using only one word - apple or blender and not airplane. Which is more similar in semantic meaning to airplane?,blender
airplane|apple|bread,Answer using only one word - apple or bread and not airplane. Which is more similar in semantic meaning to airplane?,bread
airplane|apple|candle,Answer using only one word - apple or candle and not airplane. Which is more similar in semantic meaning to airplane?,candle
airplane|apple|cart,Answer using only one word - apple or cart and not airplane. Which is more similar in semantic meaning to airplane?,cart
airplane|apple|chinchilla,Answer using only one word - apple or chinchilla and not airplane. Which is more similar in semantic meaning to airplane?,chinchilla
airplane|apple|crow,Answer using only one word - apple or crow and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|apple|eggbeater,Answer using only one word - apple or eggbeater and not airplane. Which is more similar in semantic meaning to airplane?,eggbeater
airplane|apple|grenade,Answer using only one word - apple or grenade and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|artichoke|banana,Answer using only one word - artichoke or banana and not airplane. Which is more similar in semantic meaning to airplane?,banana
airplane|artichoke|bed,Answer using only one word - artichoke or bed and not airplane. Which is more similar in semantic meaning to airplane?,bed
airplane|artichoke|bird,Answer using only one word - artichoke or bird and not airplane. Which is more similar in semantic meaning to airplane?,bird
airplane|artichoke|boar,Answer using only one word - artichoke or boar and not airplane. Which is more similar in semantic meaning to airplane?,boar
airplane|artichoke|cactus,Answer using only one word - artichoke or cactus and not airplane. Which is more similar in semantic meaning to airplane?,cactus
airplane|artichoke|carrot,Answer using only one word - artichoke or carrot and not airplane. Which is more similar in semantic meaning to airplane?,carrot
airplane|artichoke|chili,Answer using only one word - artichoke or chili and not airplane. Which is more similar in semantic meaning to airplane?,chili
airplane|artichoke|coconut,Answer using only one word - artichoke or coconut and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|artichoke|eagle,Answer using only one word - artichoke or eagle and not airplane. Which is more similar in semantic meaning to airplane?,eagle
airplane|artichoke|fly,Answer using only one word - artichoke or fly and not airplane. Which is more similar in semantic meaning to airplane?,fly
airplane|bagel|banana,Answer using only one word - bagel or banana and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|bagel|bed,Answer using only one word - bagel or bed and not airplane. Which is more similar in semantic meaning to airplane?,bed
airplane|bagel|bird,Answer using only one word - bagel or bird and not airplane. Which is more similar in semantic meaning to airplane?,bird
airplane|bagel|boar,Answer using only one word - bagel or boar and not airplane. Which is more similar in semantic meaning to airplane?,boar
airplane|bagel|cactus,Answer using only one word - bagel or cactus and not airplane. Which is more similar in semantic meaning to airplane?,cactus
airplane|bagel|carrot,Answer using only one word - bagel or carrot and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|bagel|chili,Answer using only one word - bagel or chili and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|bagel|coconut,Answer using only one word - bagel or coconut and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|bagel|eagle,Answer using only one word - bagel or eagle and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|bagel|fly,Answer using only one word - bagel or fly and not airplane. Which is more similar in semantic meaning to airplane?,fly
airplane|banana|banjo,Answer using only one word - banana or banjo and not airplane. Which is more similar in semantic meaning to airplane?,banjo
airplane|banana|beet,Answer using only one word - banana or beet and not airplane. Which is more similar in semantic meaning to airplane?,beet
airplane|banana|blender,Answer using only one word - banana or blender and not airplane. Which is more similar in semantic meaning to airplane?,blender
airplane|banana|bread,Answer using only one word - banana or bread and not airplane. Which is more similar in semantic meaning to airplane?,bread
airplane|banana|candle,Answer using only one word - banana or candle and not airplane. Which is more similar in semantic meaning to airplane?,candle
airplane|banana|cart,Answer using only one word - banana or cart and not airplane. Which is more similar in semantic meaning to airplane?,cart
airplane|banana|chinchilla,Answer using only one word - banana or chinchilla and not airplane. Which is more similar in semantic meaning to airplane?,chinchilla
airplane|banana|crow,Answer using only one word - banana or crow and not airplane. Which is more similar in semantic meaning to airplane?,crow
airplane|banana|eggbeater,Answer using only one word - banana or eggbeater and not airplane. Which is more similar in semantic meaning to airplane?,eggbeater
airplane|banana|grenade,Answer using only one word - banana or grenade and not airplane. Which is more similar in semantic meaning to airplane?,grenade
airplane|banjo|bat,Answer using only one word - banjo or bat and not airplane. Which is more similar in semantic meaning to airplane?,bat
airplane|banjo|bell,Answer using only one word - banjo or bell and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|banjo|blueberry,Answer using only one word - banjo or blueberry and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|banjo|bucket,Answer using only one word - banjo or bucket and not airplane. Which is more similar in semantic meaning to airplane?,bucket
airplane|banjo|cannon,Answer using only one word - banjo or cannon and not airplane. Which is more similar in semantic meaning to airplane?,cannon
airplane|banjo|caterpillar,Answer using only one word - banjo or caterpillar and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|banjo|clarinet,Answer using only one word - banjo or clarinet and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|banjo|dragonfly,Answer using only one word - banjo or dragonfly and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|banjo|file,Answer using only one word - banjo or file and not airplane. Which is more similar in semantic meaning to airplane?,file
airplane|banjo|missile,Answer using only one word - banjo or missile and not airplane. Which is more similar in semantic meaning to airplane?,missile
airplane|barrel|beet,Answer using only one word - barrel or beet and not airplane. Which is more similar in semantic meaning to airplane?,beet
airplane|barrel|blender,Answer using only one word - barrel or blender and not airplane. Which is more similar in semantic meaning to airplane?,blender
airplane|barrel|bread,Answer using only one word - barrel or bread and not airplane. Which is more similar in semantic meaning to airplane?,none
airplane|barrel|candle,Answer using only one word - barrel or candle and not airplane. Which is more similar in semantic meaning to airplane?,none
airplane|barrel|cart,Answer using only one word - barrel or cart and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|barrel|chinchilla,Answer using only one word - barrel or chinchilla and not airplane. Which is more similar in semantic meaning to airplane?,barrel
airplane|barrel|crow,Answer using only one word - barrel or crow and not airplane. Which is more similar in semantic meaning to airplane?,crow
airplane|barrel|eggbeater,Answer using only one word - barrel or eggbeater and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|barrel|grenade,Answer using only one word - barrel or grenade and not airplane. Which is more similar in semantic meaning to airplane?,none
airplane|bat|bed,Answer using only one word - bat or bed and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|bat|bird,Answer using only one word - bat or bird and not airplane. Which is more similar in semantic meaning to airplane?,bat
airplane|bat|boar,Answer using only one word - bat or boar and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|bat|cactus,Answer using only one word - bat or cactus and not airplane. Which is more similar in semantic meaning to airplane?,bat
airplane|bat|carrot,Answer using only one word - bat or carrot and not airplane. Which is more similar in semantic meaning to airplane?,bat
airplane|bat|chili,Answer using only one word - bat or chili and not airplane. Which is more similar in semantic meaning to airplane?,bat
airplane|bat|coconut,Answer using only one word - bat or coconut and not airplane. Which is more similar in semantic meaning to airplane?,bat
airplane|bat|eagle,Answer using only one word - bat or eagle and not airplane. Which is more similar in semantic meaning to airplane?,bat
airplane|bat|fly,Answer using only one word - bat or fly and not airplane. Which is more similar in semantic meaning to airplane?,fly
airplane|beaver|bed,Answer using only one word - beaver or bed and not airplane. Which is more similar in semantic meaning to airplane?,bed
airplane|beaver|bird,Answer using only one word - beaver or bird and not airplane. Which is more similar in semantic meaning to airplane?,beaver
airplane|beaver|boar,Answer using only one word - beaver or boar and not airplane. Which is more similar in semantic meaning to airplane?,beaver
airplane|beaver|cactus,Answer using only one word - beaver or cactus and not airplane. Which is more similar in semantic meaning to airplane?,beaver
airplane|beaver|carrot,Answer using only one word - beaver or carrot and not airplane. Which is more similar in semantic meaning to airplane?,carrot
airplane|beaver|chili,Answer using only one word - beaver or chili and not airplane. Which is more similar in semantic meaning to airplane?,chili
airplane|beaver|coconut,Answer using only one word - beaver or coconut and not airplane. Which is more similar in semantic meaning to airplane?,coconut
airplane|beaver|eagle,Answer using only one word - beaver or eagle and not airplane. Which is more similar in semantic meaning to airplane?,beaver
airplane|beaver|fly,Answer using only one word - beaver or fly and not airplane. Which is more similar in semantic meaning to airplane?,fly
airplane|bed|beet,Answer using only one word - bed or beet and not airplane. Which is more similar in semantic meaning to airplane?,beet
airplane|bed|blender,Answer using only one word - bed or blender and not airplane. Which is more similar in semantic meaning to airplane?,blender
airplane|bed|bread,Answer using only one word - bed or bread and not airplane. Which is more similar in semantic meaning to airplane?,bread
airplane|bed|candle,Answer using only one word - bed or candle and not airplane. Which is more similar in semantic meaning to airplane?,candle
airplane|bed|cart,Answer using only one word - bed or cart and not airplane. Which is more similar in semantic meaning to airplane?,cart
airplane|bed|chinchilla,Answer using only one word - bed or chinchilla and not airplane. Which is more similar in semantic meaning to airplane?,chinchilla
airplane|bed|crow,Answer using only one word - bed or crow and not airplane. Which is more similar in semantic meaning to airplane?,crow
airplane|bed|eggbeater,Answer using only one word - bed or eggbeater and not airplane. Which is more similar in semantic meaning to airplane?,eggbeater
airplane|bed|grenade,Answer using only one word - bed or grenade and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|beet|bell,Answer using only one word - beet or bell and not airplane. Which is more similar in semantic meaning to airplane?,bell
airplane|beet|blueberry,Answer using only one word - beet or blueberry and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|beet|bucket,Answer using only one word - beet or bucket and not airplane. Which is more similar in semantic meaning to airplane?,bucket
airplane|beet|cannon,Answer using only one word - beet or cannon and not airplane. Which is more similar in semantic meaning to airplane?,cannon
airplane|beet|caterpillar,Answer using only one word - beet or caterpillar and not airplane. Which is more similar in semantic meaning to airplane?,caterpillar
airplane|beet|clarinet,Answer using only one word - beet or clarinet and not airplane. Which is more similar in semantic meaning to airplane?,clarinet
airplane|beet|dragonfly,Answer using only one word - beet or dragonfly and not airplane. Which is more similar in semantic meaning to airplane?,dragonfly
airplane|beet|file,Answer using only one word - beet or file and not airplane. Which is more similar in semantic meaning to airplane?,file
airplane|beet|missile,Answer using only one word - beet or missile and not airplane. Which is more similar in semantic meaning to airplane?,missile
airplane|beetle|blender,Answer using only one word - beetle or blender and not airplane. Which is more similar in semantic meaning to airplane?,blender
airplane|beetle|bread,Answer using only one word - beetle or bread and not airplane. Which is more similar in semantic meaning to airplane?,beetle
airplane|beetle|candle,Answer using only one word - beetle or candle and not airplane. Which is more similar in semantic meaning to airplane?,candle
airplane|beetle|cart,Answer using only one word - beetle or cart and not airplane. Which is more similar in semantic meaning to airplane?,cart
airplane|beetle|chinchilla,Answer using only one word - beetle or chinchilla and not airplane. Which is more similar in semantic meaning to airplane?,beetle
airplane|beetle|crow,Answer using only one word - beetle or crow and not airplane. Which is more similar in semantic meaning to airplane?,beetle
airplane|beetle|eggbeater,Answer using only one word - beetle or eggbeater and not airplane. Which is more similar in semantic meaning to airplane?,beetle
airplane|beetle|grenade,Answer using only one word - beetle or grenade and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|bell|bird,Answer using only one word - bell or bird and not airplane. Which is more similar in semantic meaning to airplane?,bird
airplane|bell|boar,Answer using only one word - bell or boar and not airplane. Which is more similar in semantic meaning to airplane?,boar
airplane|bell|cactus,Answer using only one word - bell or cactus and not airplane. Which is more similar in semantic meaning to airplane?,cactus
airplane|bell|carrot,Answer using only one word - bell or carrot and not airplane. Which is more similar in semantic meaning to airplane?,carrot
airplane|bell|chili,Answer using only one word - bell or chili and not airplane. Which is more similar in semantic meaning to airplane?,chili
airplane|bell|coconut,Answer using only one word - bell or coconut and not airplane. Which is more similar in semantic meaning to airplane?,coconut
airplane|bell|eagle,Answer using only one word - bell or eagle and not airplane. Which is more similar in semantic meaning to airplane?,eagle
airplane|bell|fly,Answer using only one word - bell or fly and not airplane. Which is more similar in semantic meaning to airplane?,fly
airplane|belt|bird,Answer using only one word - belt or bird and not airplane. Which is more similar in semantic meaning to airplane?,bird
airplane|belt|boar,Answer using only one word - belt or boar and not airplane. Which is more similar in semantic meaning to airplane?,boar
airplane|belt|cactus,Answer using only one word - belt or cactus and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|belt|carrot,Answer using only one word - belt or carrot and not airplane. Which is more similar in semantic meaning to airplane?,carrot
airplane|belt|chili,Answer using only one word - belt or chili and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|belt|coconut,Answer using only one word - belt or coconut and not airplane. Which is more similar in semantic meaning to airplane?,coconut
airplane|belt|eagle,Answer using only one word - belt or eagle and not airplane. Which is more similar in semantic meaning to airplane?,eagle
airplane|belt|fly,Answer using only one word - belt or fly and not airplane. Which is more similar in semantic meaning to airplane?,fly
airplane|bird|blender,Answer using only one word - bird or blender and not airplane. Which is more similar in semantic meaning to airplane?,blender
airplane|bird|bread,Answer using only one word - bird or bread and not airplane. Which is more similar in semantic meaning to airplane?,bread
airplane|bird|candle,Answer using only one word - bird or candle and not airplane. Which is more similar in semantic meaning to airplane?,candle
airplane|bird|cart,Answer using only one word - bird or cart and not airplane. Which is more similar in semantic meaning to airplane?,cart
airplane|bird|chinchilla,Answer using only one word - bird or chinchilla and not airplane. Which is more similar in semantic meaning to airplane?,chinchilla
airplane|bird|crow,Answer using only one word - bird or crow and not airplane. Which is more similar in semantic meaning to airplane?,crow
airplane|bird|eggbeater,Answer using only one word - bird or eggbeater and not airplane. Which is more similar in semantic meaning to airplane?,eggbeater
airplane|bird|grenade,Answer using only one word - bird or grenade and not airplane. Which is more similar in semantic meaning to airplane?,grenade
airplane|blender|blueberry,Answer using only one word - blender or blueberry and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|blender|bucket,Answer using only one word - blender or bucket and not airplane. Which is more similar in semantic meaning to airplane?,bucket
airplane|blender|cannon,Answer using only one word - blender or cannon and not airplane. Which is more similar in semantic meaning to airplane?,cannon
airplane|blender|caterpillar,Answer using only one word - blender or caterpillar and not airplane. Which is more similar in semantic meaning to airplane?,blender
airplane|blender|clarinet,Answer using only one word - blender or clarinet and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|blender|dragonfly,Answer using only one word - blender or dragonfly and not airplane. Which is more similar in semantic meaning to airplane?,blender
airplane|blender|file,Answer using only one word - blender or file and not airplane. Which is more similar in semantic meaning to airplane?,file
airplane|blender|missile,Answer using only one word - blender or missile and not airplane. Which is more similar in semantic meaning to airplane?,blender
airplane|blowtorch|bread,Answer using only one word - blowtorch or bread and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|blowtorch|candle,Answer using only one word - blowtorch or candle and not airplane. Which is more similar in semantic meaning to airplane?,none
airplane|blowtorch|cart,Answer using only one word - blowtorch or cart and not airplane. Which is more similar in semantic meaning to airplane?,cart
airplane|blowtorch|chinchilla,Answer using only one word - blowtorch or chinchilla and not airplane. Which is more similar in semantic meaning to airplane?,chinchilla
airplane|blowtorch|crow,Answer using only one word - blowtorch or crow and not airplane. Which is more similar in semantic meaning to airplane?,crow
airplane|blowtorch|eggbeater,Answer using only one word - blowtorch or eggbeater and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|blowtorch|grenade,Answer using only one word - blowtorch or grenade and not airplane. Which is more similar in semantic meaning to airplane?,none
airplane|blueberry|boar,Answer using only one word - blueberry or boar and not airplane. Which is more similar in semantic meaning to airplane?,boar
airplane|blueberry|cactus,Answer using only one word - blueberry or cactus and not airplane. Which is more similar in semantic meaning to airplane?,cactus
airplane|blueberry|carrot,Answer using only one word - blueberry or carrot and not airplane. Which is more similar in semantic meaning to airplane?,carrot
airplane|blueberry|chili,Answer using only one word - blueberry or chili and not airplane. Which is more similar in semantic meaning to airplane?,chili
airplane|blueberry|coconut,Answer using only one word - blueberry or coconut and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|blueberry|eagle,Answer using only one word - blueberry or eagle and not airplane. Which is more similar in semantic meaning to airplane?,eagle
airplane|blueberry|fly,Answer using only one word - blueberry or fly and not airplane. Which is more similar in semantic meaning to airplane?,fly
airplane|boa|boar,Answer using only one word - boa or boar and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|boa|cactus,Answer using only one word - boa or cactus and not airplane. Which is more similar in semantic meaning to airplane?,cactus
airplane|boa|carrot,Answer using only one word - boa or carrot and not airplane. Which is more similar in semantic meaning to airplane?,carrot
airplane|boa|chili,Answer using only one word - boa or chili and not airplane. Which is more similar in semantic meaning to airplane?,chili
airplane|boa|coconut,Answer using only one word - boa or coconut and not airplane. Which is more similar in semantic meaning to airplane?,coconut
airplane|boa|eagle,Answer using only one word - boa or eagle and not airplane. Which is more similar in semantic meaning to airplane?,eagle
airplane|boa|fly,Answer using only one word - boa or fly and not airplane. Which is more similar in semantic meaning to airplane?,fly
airplane|boar|bread,Answer using only one word - boar or bread and not airplane. Which is more similar in semantic meaning to airplane?,bread
airplane|boar|candle,Answer using only one word - boar or candle and not airplane. Which is more similar in semantic meaning to airplane?,candle
airplane|boar|cart,Answer using only one word - boar or cart and not airplane. Which is more similar in semantic meaning to airplane?,cart
airplane|boar|chinchilla,Answer using only one word - boar or chinchilla and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|boar|crow,Answer using only one word - boar or crow and not airplane. Which is more similar in semantic meaning to airplane?,crow
airplane|boar|eggbeater,Answer using only one word - boar or eggbeater and not airplane. Which is more similar in semantic meaning to airplane?,eggbeater
airplane|boar|grenade,Answer using only one word - boar or grenade and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|bread|bucket,Answer using only one word - bread or bucket and not airplane. Which is more similar in semantic meaning to airplane?,bucket
airplane|bread|cannon,Answer using only one word - bread or cannon and not airplane. Which is more similar in semantic meaning to airplane?,cannon
airplane|bread|caterpillar,Answer using only one word - bread or caterpillar and not airplane. Which is more similar in semantic meaning to airplane?,caterpillar
airplane|bread|clarinet,Answer using only one word - bread or clarinet and not airplane. Which is more similar in semantic meaning to airplane?,clarinet
airplane|bread|dragonfly,Answer using only one word - bread or dragonfly and not airplane. Which is more similar in semantic meaning to airplane?,dragonfly
airplane|bread|file,Answer using only one word - bread or file and not airplane. Which is more similar in semantic meaning to airplane?,file
airplane|bread|missile,Answer using only one word - bread or missile and not airplane. Which is more similar in semantic meaning to airplane?,missile
airplane|brussels sprouts|candle,Answer using only one word - brussels sprouts or candle and not airplane. Which is more similar in semantic meaning to airplane?,candle
airplane|brussels sprouts|cart,Answer using only one word - brussels sprouts or cart and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|brussels sprouts|chinchilla,Answer using only one word - brussels sprouts or chinchilla and not airplane. Which is more similar in semantic meaning to airplane?,chinchilla
airplane|brussels sprouts|crow,Answer using only one word - brussels sprouts or crow and not airplane. Which is more similar in semantic meaning to airplane?,crow
airplane|brussels sprouts|eggbeater,Answer using only one word - brussels sprouts or eggbeater and not airplane. Which is more similar in semantic meaning to airplane?,eggbeater
airplane|brussels sprouts|grenade,Answer using only one word - brussels sprouts or grenade and not airplane. Which is more similar in semantic meaning to airplane?,grenade
airplane|bucket|cactus,Answer using only one word - bucket or cactus and not airplane. Which is more similar in semantic meaning to airplane?,cactus
airplane|bucket|carrot,Answer using only one word - bucket or carrot and not airplane. Which is more similar in semantic meaning to airplane?,carrot
airplane|bucket|chili,Answer using only one word - bucket or chili and not airplane. Which is more similar in semantic meaning to airplane?,chili
airplane|bucket|coconut,Answer using only one word - bucket or coconut and not airplane. Which is more similar in semantic meaning to airplane?,coconut
airplane|bucket|eagle,Answer using only one word - bucket or eagle and not airplane. Which is more similar in semantic meaning to airplane?,eagle
airplane|bucket|fly,Answer using only one word - bucket or fly and not airplane. Which is more similar in semantic meaning to airplane?,fly
airplane|burrito|cactus,Answer using only one word - burrito or cactus and not airplane. Which is more similar in semantic meaning to airplane?,cactus
airplane|burrito|carrot,Answer using only one word - burrito or carrot and not airplane. Which is more similar in semantic meaning to airplane?,carrot
airplane|burrito|chili,Answer using only one word - burrito or chili and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|burrito|coconut,Answer using only one word - burrito or coconut and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|burrito|eagle,Answer using only one word - burrito or eagle and not airplane. Which is more similar in semantic meaning to airplane?,eagle
airplane|burrito|fly,Answer using only one word - burrito or fly and not airplane. Which is more similar in semantic meaning to airplane?,fly
airplane|cactus|candle,Answer using only one word - cactus or candle and not airplane. Which is more similar in semantic meaning to airplane?,cactus
airplane|cactus|cart,Answer using only one word - cactus or cart and not airplane. Which is more similar in semantic meaning to airplane?,cart
airplane|cactus|chinchilla,Answer using only one word - cactus or chinchilla and not airplane. Which is more similar in semantic meaning to airplane?,chinchilla
airplane|cactus|crow,Answer using only one word - cactus or crow and not airplane. Which is more similar in semantic meaning to airplane?,cactus
airplane|cactus|eggbeater,Answer using only one word - cactus or eggbeater and not airplane. Which is more similar in semantic meaning to airplane?,eggbeater
airplane|cactus|grenade,Answer using only one word - cactus or grenade and not airplane. Which is more similar in semantic meaning to airplane?,grenade
airplane|candle|cannon,Answer using only one word - candle or cannon and not airplane. Which is more similar in semantic meaning to airplane?,cannon
airplane|candle|caterpillar,Answer using only one word - candle or caterpillar and not airplane. Which is more similar in semantic meaning to airplane?,candle
airplane|candle|clarinet,Answer using only one word - candle or clarinet and not airplane. Which is more similar in semantic meaning to airplane?,clarinet
airplane|candle|dragonfly,Answer using only one word - candle or dragonfly and not airplane. Which is more similar in semantic meaning to airplane?,dragonfly
airplane|candle|file,Answer using only one word - candle or file and not airplane. Which is more similar in semantic meaning to airplane?,file
airplane|candle|missile,Answer using only one word - candle or missile and not airplane. Which is more similar in semantic meaning to airplane?,missile
airplane|candy|cart,Answer using only one word - candy or cart and not airplane. Which is more similar in semantic meaning to airplane?,cart
airplane|candy|chinchilla,Answer using only one word - candy or chinchilla and not airplane. Which is more similar in semantic meaning to airplane?,chinchilla
airplane|candy|crow,Answer using only one word - candy or crow and not airplane. Which is more similar in semantic meaning to airplane?,crow
airplane|candy|eggbeater,Answer using only one word - candy or eggbeater and not airplane. Which is more similar in semantic meaning to airplane?,eggbeater
airplane|candy|grenade,Answer using only one word - candy or grenade and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|cannon|carrot,Answer using only one word - cannon or carrot and not airplane. Which is more similar in semantic meaning to airplane?,cannon
airplane|cannon|chili,Answer using only one word - cannon or chili and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|cannon|coconut,Answer using only one word - cannon or coconut and not airplane. Which is more similar in semantic meaning to airplane?,cannon
airplane|cannon|eagle,Answer using only one word - cannon or eagle and not airplane. Which is more similar in semantic meaning to airplane?,cannon
airplane|cannon|fly,Answer using only one word - cannon or fly and not airplane. Which is more similar in semantic meaning to airplane?,fly
airplane|car|carrot,Answer using only one word - car or carrot and not airplane. Which is more similar in semantic meaning to airplane?,car
airplane|car|chili,Answer using only one word - car or chili and not airplane. Which is more similar in semantic meaning to airplane?,chili
airplane|car|coconut,Answer using only one word - car or coconut and not airplane. Which is more similar in semantic meaning to airplane?,car
airplane|car|eagle,Answer using only one word - car or eagle and not airplane. Which is more similar in semantic meaning to airplane?,eagle
airplane|car|fly,Answer using only one word - car or fly and not airplane. Which is more similar in semantic meaning to airplane?,fly
airplane|carrot|cart,Answer using only one word - carrot or cart and not airplane. Which is more similar in semantic meaning to airplane?,cart
airplane|carrot|chinchilla,Answer using only one word - carrot or chinchilla and not airplane. Which is more similar in semantic meaning to airplane?,chinchilla
airplane|carrot|crow,Answer using only one word - carrot or crow and not airplane. Which is more similar in semantic meaning to airplane?,crow
airplane|carrot|eggbeater,Answer using only one word - carrot or eggbeater and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|carrot|grenade,Answer using only one word - carrot or grenade and not airplane. Which is more similar in semantic meaning to airplane?,grenade
airplane|cart|caterpillar,Answer using only one word - cart or caterpillar and not airplane. Which is more similar in semantic meaning to airplane?,caterpillar
airplane|cart|clarinet,Answer using only one word - cart or clarinet and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|cart|dragonfly,Answer using only one word - cart or dragonfly and not airplane. Which is more similar in semantic meaning to airplane?,cart
airplane|cart|file,Answer using only one word - cart or file and not airplane. Which is more similar in semantic meaning to airplane?,file
airplane|cart|missile,Answer using only one word - cart or missile and not airplane. Which is more similar in semantic meaning to airplane?,missile
airplane|cat|chinchilla,Answer using only one word - cat or chinchilla and not airplane. Which is more similar in semantic meaning to airplane?,chinchilla
airplane|cat|crow,Answer using only one word - cat or crow and not airplane. Which is more similar in semantic meaning to airplane?,crow
airplane|cat|eggbeater,Answer using only one word - cat or eggbeater and not airplane. Which is more similar in semantic meaning to airplane?,eggbeater
airplane|cat|grenade,Answer using only one word - cat or grenade and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|caterpillar|chili,Answer using only one word - caterpillar or chili and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|caterpillar|coconut,Answer using only one word - caterpillar or coconut and not airplane. Which is more similar in semantic meaning to airplane?,coconut
airplane|caterpillar|eagle,Answer using only one word - caterpillar or eagle and not airplane. Which is more similar in semantic meaning to airplane?,caterpillar
airplane|caterpillar|fly,Answer using only one word - caterpillar or fly and not airplane. Which is more similar in semantic meaning to airplane?,fly
airplane|celery|chili,Answer using only one word - celery or chili and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|celery|coconut,Answer using only one word - celery or coconut and not airplane. Which is more similar in semantic meaning to airplane?,coconut
airplane|celery|eagle,Answer using only one word - celery or eagle and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|celery|fly,Answer using only one word - celery or fly and not airplane. Which is more similar in semantic meaning to airplane?,fly
airplane|chili|chinchilla,Answer using only one word - chili or chinchilla and not airplane. Which is more similar in semantic meaning to airplane?,chinchilla
airplane|chili|crow,Answer using only one word - chili or crow and not airplane. Which is more similar in semantic meaning to airplane?,chili
airplane|chili|eggbeater,Answer using only one word - chili or eggbeater and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|chili|grenade,Answer using only one word - chili or grenade and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|chinchilla|clarinet,Answer using only one word - chinchilla or clarinet and not airplane. Which is more similar in semantic meaning to airplane?,None
airplane|chinchilla|dragonfly,Answer using only one word - chinchilla or dragonfly and not airplane. Which is more similar in semantic meaning to airplane?,chinchilla
airplane|chinchilla|file,Answer using only one word - chinchilla or file and not airplane. Which is more similar in semantic meaning to airplane?,file
